,Interval,CumulativePlayerPointsInterval,Home,TeamRest,OpponentTeamRest,CumulativeTeamPointsInterval,CumulativeOpponentPointsInterval,ScoreMarginInterval,ScoreMarginxTimeRemainingInterval,ScoreMarginxTimeRemaining2Interval,RollingAvgPlayerPoints,RollingAverageOpposingTeamAllowedPoints,RollingAverageTeamPoints,Player,res,GameId
89433,0,0.0,0,2.0,2.0,0,0,0,0.0,0.0,26.303583729081893,116.78203483976375,117.44677072613398,A. Davis - davisan02,3.947062280843543,1541
353,1,11.0,0,2.0,2.0,28,36,-8,288.0,10368.0,26.303583729081893,116.78203483976375,117.44677072613398,A. Davis - davisan02,6.211250733202376,1541
22623,2,15.0,0,2.0,2.0,54,67,-13,312.0,7488.0,26.303583729081893,116.78203483976375,117.44677072613398,A. Davis - davisan02,5.633032792143119,1541
44893,3,22.0,0,2.0,2.0,81,83,-2,24.0,288.0,26.303583729081893,116.78203483976375,117.44677072613398,A. Davis - davisan02,5.6116741316977246,1541
67163,4,29.0,0,2.0,2.0,100,107,-7,0.0,0.0,26.303583729081893,116.78203483976375,117.44677072613398,A. Davis - davisan02,6.032930775738228,1541
89434,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,27.80580158938442,116.57946053652162,127.21687379086669,A. Davis - davisan02,3.798501646117406,1577
354,1,6.0,1,2.0,2.0,21,31,-10,360.0,12960.0,27.80580158938442,116.57946053652162,127.21687379086669,A. Davis - davisan02,4.042778281291988,1577
22624,2,9.0,1,2.0,2.0,48,57,-9,216.0,5184.0,27.80580158938442,116.57946053652162,127.21687379086669,A. Davis - davisan02,2.836719000378467,1577
44894,3,13.0,1,2.0,2.0,79,89,-10,120.0,1440.0,27.80580158938442,116.57946053652162,127.21687379086669,A. Davis - davisan02,1.8578766896145256,1577
67164,4,27.0,1,2.0,2.0,107,124,-17,0.0,0.0,27.80580158938442,116.57946053652162,127.21687379086669,A. Davis - davisan02,4.932270624214284,1577
89435,0,0.0,1,3.0,3.0,0,0,0,0.0,0.0,25.77295012111017,113.7039885199967,121.61955443614411,A. Davis - davisan02,3.7179304430881386,1579
355,1,4.0,1,3.0,3.0,32,30,2,72.0,2592.0,25.77295012111017,113.7039885199967,121.61955443614411,A. Davis - davisan02,2.81125163469284,1579
22625,2,13.0,1,3.0,3.0,57,66,-9,216.0,5184.0,25.77295012111017,113.7039885199967,121.61955443614411,A. Davis - davisan02,4.365437452199157,1579
44895,3,15.0,1,3.0,3.0,88,88,0,0.0,0.0,25.77295012111017,113.7039885199967,121.61955443614411,A. Davis - davisan02,2.2395578826395,1579
67165,4,18.0,1,3.0,3.0,117,115,2,0.0,0.0,25.77295012111017,113.7039885199967,121.61955443614411,A. Davis - davisan02,0.8951824582423602,1579
89436,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,24.39959508565139,111.86239406478956,119.05313528457644,A. Davis - davisan02,3.7562883900675583,1581
356,1,10.0,1,2.0,2.0,29,23,6,216.0,7776.0,24.39959508565139,111.86239406478956,119.05313528457644,A. Davis - davisan02,5.551651323183622,1581
22626,2,22.0,1,2.0,2.0,58,50,8,192.0,4608.0,24.39959508565139,111.86239406478956,119.05313528457644,A. Davis - davisan02,8.234377215667202,1581
44896,3,30.0,1,2.0,2.0,85,72,13,156.0,1872.0,24.39959508565139,111.86239406478956,119.05313528457644,A. Davis - davisan02,9.153063565988063,1581
67166,4,32.0,1,2.0,2.0,107,95,12,0.0,0.0,24.39959508565139,111.86239406478956,119.05313528457644,A. Davis - davisan02,7.068084212484213,1581
89437,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,33.1472027169389,120.26258844249736,123.441707494429,A. Davis - davisan02,3.866263455134924,1584
357,1,6.0,1,2.0,2.0,25,38,-13,468.0,16848.0,33.1472027169389,120.26258844249736,123.441707494429,A. Davis - davisan02,4.126161014011719,1584
22627,2,13.0,1,2.0,2.0,59,63,-4,96.0,2304.0,33.1472027169389,120.26258844249736,123.441707494429,A. Davis - davisan02,4.308663555078846,1584
44897,3,31.0,1,2.0,2.0,100,91,9,108.0,1296.0,33.1472027169389,120.26258844249736,123.441707494429,A. Davis - davisan02,9.389756760042998,1584
67167,4,38.0,1,2.0,2.0,140,124,16,0.0,0.0,33.1472027169389,120.26258844249736,123.441707494429,A. Davis - davisan02,9.366133457090791,1584
89438,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,35.7740706317548,118.1689004306118,114.17364418997956,A. Davis - davisan02,3.776863972944587,1586
358,1,15.0,1,2.0,2.0,26,29,-3,108.0,3888.0,35.7740706317548,118.1689004306118,114.17364418997956,A. Davis - davisan02,7.67552364328182,1586
22628,2,22.0,1,2.0,2.0,55,66,-11,264.0,6336.0,35.7740706317548,118.1689004306118,114.17364418997956,A. Davis - davisan02,8.3808368271639,1586
44898,3,33.0,1,2.0,2.0,86,88,-2,24.0,288.0,35.7740706317548,118.1689004306118,114.17364418997956,A. Davis - davisan02,10.100451130863368,1586
67168,4,48.0,1,2.0,2.0,114,112,2,0.0,0.0,35.7740706317548,118.1689004306118,114.17364418997956,A. Davis - davisan02,13.857040415373167,1586
89439,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,28.999117904774906,119.76763146855178,128.87907371632727,A. Davis - davisan02,3.9126001401504173,1588
359,1,15.0,1,2.0,2.0,32,31,1,36.0,1296.0,28.999117904774906,119.76763146855178,128.87907371632727,A. Davis - davisan02,7.700719818976348,1588
22629,2,18.0,1,2.0,2.0,69,53,16,384.0,9216.0,28.999117904774906,119.76763146855178,128.87907371632727,A. Davis - davisan02,6.85382008329552,1588
44899,3,20.0,1,2.0,2.0,97,80,17,204.0,2448.0,28.999117904774906,119.76763146855178,128.87907371632727,A. Davis - davisan02,5.003299325355206,1588
67169,4,27.0,1,2.0,2.0,132,106,26,0.0,0.0,28.999117904774906,119.76763146855178,128.87907371632727,A. Davis - davisan02,4.800486515405336,1588
89440,0,0.0,1,1.0,1.0,0,0,0,0.0,0.0,34.57937054625862,111.61482161449936,123.23796602008969,A. Davis - davisan02,3.405636972361664,1592
360,1,12.0,1,1.0,1.0,37,35,2,72.0,2592.0,34.57937054625862,111.61482161449936,123.23796602008969,A. Davis - davisan02,5.871186781562674,1592
22630,2,22.0,1,1.0,1.0,70,65,5,120.0,2880.0,34.57937054625862,111.61482161449936,123.23796602008969,A. Davis - davisan02,7.626094046468434,1592
44900,3,26.0,1,1.0,1.0,98,88,10,120.0,1440.0,34.57937054625862,111.61482161449936,123.23796602008969,A. Davis - davisan02,6.839418259353029,1592
67170,4,40.0,1,1.0,1.0,125,115,10,0.0,0.0,34.57937054625862,111.61482161449936,123.23796602008969,A. Davis - davisan02,9.9337052749238,1592
89441,0,0.0,1,1.0,1.0,0,0,0,0.0,0.0,31.1827137545032,107.72472520911326,112.11576279323576,A. Davis - davisan02,3.445297858827179,1600
361,1,4.0,1,1.0,1.0,20,30,-10,360.0,12960.0,31.1827137545032,107.72472520911326,112.11576279323576,A. Davis - davisan02,2.8435625452200615,1600
22631,2,8.0,1,1.0,1.0,50,53,-3,72.0,1728.0,31.1827137545032,107.72472520911326,112.11576279323576,A. Davis - davisan02,1.8131990299438252,1600
44901,3,12.0,1,1.0,1.0,76,77,-1,12.0,144.0,31.1827137545032,107.72472520911326,112.11576279323576,A. Davis - davisan02,0.8509293525245072,1600
67171,4,22.0,1,1.0,1.0,104,108,-4,0.0,0.0,31.1827137545032,107.72472520911326,112.11576279323576,A. Davis - davisan02,2.484940945838876,1600
89442,0,0.0,1,4.0,4.0,0,0,0,0.0,0.0,15.925492524839989,115.3143234178395,123.09022330907692,A. Davis - davisan02,4.062010837434082,1603
362,1,4.0,1,4.0,4.0,19,33,-14,504.0,18144.0,15.925492524839989,115.3143234178395,123.09022330907692,A. Davis - davisan02,3.5559582131230285,1603
22632,2,8.0,1,4.0,4.0,44,63,-19,456.0,10944.0,15.925492524839989,115.3143234178395,123.09022330907692,A. Davis - davisan02,3.0815264468732395,1603
44902,3,12.0,1,4.0,4.0,69,87,-18,216.0,2592.0,15.925492524839989,115.3143234178395,123.09022330907692,A. Davis - davisan02,2.0420269990668425,1603
67172,4,12.0,1,4.0,4.0,90,113,-23,0.0,0.0,15.925492524839989,115.3143234178395,123.09022330907692,A. Davis - davisan02,-1.0439481024554225,1603
89443,0,0.0,1,1.0,1.0,0,0,0,0.0,0.0,29.998676857162355,122.74795053581845,127.3186105737658,A. Davis - davisan02,4.122927754514934,1606
363,1,12.0,1,1.0,1.0,29,33,-4,144.0,5184.0,29.998676857162355,122.74795053581845,127.3186105737658,A. Davis - davisan02,6.720349080733798,1606
22633,2,12.0,1,1.0,1.0,65,75,-10,240.0,5760.0,29.998676857162355,122.74795053581845,127.3186105737658,A. Davis - davisan02,4.283259491047144,1606
44903,3,18.0,1,1.0,1.0,97,101,-4,48.0,576.0,29.998676857162355,122.74795053581845,127.3186105737658,A. Davis - davisan02,3.9406117387535664,1606
67173,4,23.0,1,1.0,1.0,126,129,-3,0.0,0.0,29.998676857162355,122.74795053581845,127.3186105737658,A. Davis - davisan02,3.3326179137891234,1606
89444,0,0.0,1,4.0,4.0,0,0,0,0.0,0.0,29.659425181665323,114.3131297161124,123.92933171610976,A. Davis - davisan02,3.5295325203547234,1609
364,1,4.0,1,4.0,4.0,27,26,1,36.0,1296.0,29.659425181665323,114.3131297161124,123.92933171610976,A. Davis - davisan02,2.6586768921160564,1609
22634,2,15.0,1,4.0,4.0,59,62,-3,72.0,1728.0,29.659425181665323,114.3131297161124,123.92933171610976,A. Davis - davisan02,4.793470035789615,1609
44904,3,23.0,1,4.0,4.0,91,84,7,84.0,1008.0,29.659425181665323,114.3131297161124,123.92933171610976,A. Davis - davisan02,5.665619032182884,1609
67174,4,34.0,1,4.0,4.0,116,109,7,0.0,0.0,29.659425181665323,114.3131297161124,123.92933171610976,A. Davis - davisan02,7.587019797423059,1609
89445,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,27.66607860318327,109.68725697686318,121.58604914271196,A. Davis - davisan02,3.4941661438868876,1615
365,1,6.0,1,2.0,2.0,30,31,-1,36.0,1296.0,27.66607860318327,109.68725697686318,121.58604914271196,A. Davis - davisan02,3.4433772798145026,1615
22635,2,19.0,1,2.0,2.0,60,58,2,48.0,1152.0,27.66607860318327,109.68725697686318,121.58604914271196,A. Davis - davisan02,6.430266682703317,1615
44905,3,23.0,1,2.0,2.0,84,85,-1,12.0,144.0,27.66607860318327,109.68725697686318,121.58604914271196,A. Davis - davisan02,5.523315412057336,1615
67175,4,25.0,1,2.0,2.0,103,107,-4,0.0,0.0,27.66607860318327,109.68725697686318,121.58604914271196,A. Davis - davisan02,3.8323750978973634,1615
89446,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,30.720804075408356,109.91768599086956,115.16256124149336,A. Davis - davisan02,3.482703739477952,1617
366,1,19.0,1,2.0,2.0,31,27,4,144.0,5184.0,30.720804075408356,109.91768599086956,115.16256124149336,A. Davis - davisan02,9.068122970946241,1617
22636,2,23.0,1,2.0,2.0,53,51,2,48.0,1152.0,30.720804075408356,109.91768599086956,115.16256124149336,A. Davis - davisan02,8.217200773632209,1617
44906,3,31.0,1,2.0,2.0,86,73,13,156.0,1872.0,30.720804075408356,109.91768599086956,115.16256124149336,A. Davis - davisan02,9.296575301024061,1617
67176,4,36.0,1,2.0,2.0,114,93,21,0.0,0.0,30.720804075408356,109.91768599086956,115.16256124149336,A. Davis - davisan02,8.437808304800503,1617
89447,0,0.0,1,4.0,4.0,0,0,0,0.0,0.0,30.909348859888052,106.24748140399343,114.26046628497734,A. Davis - davisan02,3.163545765747701,1618
367,1,12.0,1,4.0,4.0,28,30,-2,72.0,2592.0,30.909348859888052,106.24748140399343,114.26046628497734,A. Davis - davisan02,5.730854513614269,1618
22637,2,18.0,1,4.0,4.0,51,57,-6,144.0,3456.0,30.909348859888052,106.24748140399343,114.26046628497734,A. Davis - davisan02,5.917664523358482,1618
44907,3,18.0,1,4.0,4.0,73,85,-12,144.0,1728.0,30.909348859888052,106.24748140399343,114.26046628497734,A. Davis - davisan02,3.496254916704957,1618
67177,4,27.0,1,4.0,4.0,96,102,-6,0.0,0.0,30.909348859888052,106.24748140399343,114.26046628497734,A. Davis - davisan02,4.440013259229378,1618
89448,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,17.74853727133496,123.2724773894953,123.80450366813476,A. Davis - davisan02,4.550882684570411,1621
368,1,0.0,1,2.0,2.0,23,23,0,0.0,0.0,17.74853727133496,123.2724773894953,123.80450366813476,A. Davis - davisan02,1.988368806333499,1621
22638,2,4.0,1,2.0,2.0,48,56,-8,192.0,4608.0,17.74853727133496,123.2724773894953,123.80450366813476,A. Davis - davisan02,1.4082285122297686,1621
44908,3,21.0,1,2.0,2.0,89,101,-12,144.0,1728.0,17.74853727133496,123.2724773894953,123.80450366813476,A. Davis - davisan02,5.981231684508085,1621
67178,4,21.0,1,2.0,2.0,113,130,-17,0.0,0.0,17.74853727133496,123.2724773894953,123.80450366813476,A. Davis - davisan02,3.0402432185477615,1621
89449,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,31.994693361901412,117.6266996548493,115.597261892258,A. Davis - davisan02,3.8578910437001004,1623
369,1,10.0,1,2.0,2.0,22,35,-13,468.0,16848.0,31.994693361901412,117.6266996548493,115.597261892258,A. Davis - davisan02,5.868908387792754,1623
22639,2,24.0,1,2.0,2.0,62,62,0,0.0,0.0,31.994693361901412,117.6266996548493,115.597261892258,A. Davis - davisan02,8.837729962484714,1623
44909,3,32.0,1,2.0,2.0,90,88,2,24.0,288.0,31.994693361901412,117.6266996548493,115.597261892258,A. Davis - davisan02,9.709899587449685,1623
67179,4,32.0,1,2.0,2.0,122,117,5,0.0,0.0,31.994693361901412,117.6266996548493,115.597261892258,A. Davis - davisan02,6.984325299718859,1623
89450,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,31.869055819387928,123.81057438998748,122.3569490270256,A. Davis - davisan02,4.118287056448676,1627
370,1,2.0,1,2.0,2.0,16,32,-16,576.0,20736.0,31.869055819387928,123.81057438998748,122.3569490270256,A. Davis - davisan02,2.8317925942996927,1627
22640,2,23.0,1,2.0,2.0,54,64,-10,240.0,5760.0,31.869055819387928,123.81057438998748,122.3569490270256,A. Davis - davisan02,9.126700940533354,1627
44910,3,37.0,1,2.0,2.0,88,94,-6,72.0,864.0,31.869055819387928,123.81057438998748,122.3569490270256,A. Davis - davisan02,12.249580564924262,1627
67180,4,43.0,1,2.0,2.0,129,124,5,0.0,0.0,31.869055819387928,123.81057438998748,122.3569490270256,A. Davis - davisan02,11.880058264471048,1627
89451,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,32.86402328983208,114.17421711429408,120.39069942831006,A. Davis - davisan02,3.5789816828049688,1629
371,1,9.0,1,2.0,2.0,25,28,-3,108.0,3888.0,32.86402328983208,114.17421711429408,120.39069942831006,A. Davis - davisan02,4.915967151736117,1629
22641,2,18.0,1,2.0,2.0,57,56,1,24.0,576.0,32.86402328983208,114.17421711429408,120.39069942831006,A. Davis - davisan02,6.083023650681121,1629
44911,3,36.0,1,2.0,2.0,89,84,5,60.0,720.0,32.86402328983208,114.17421711429408,120.39069942831006,A. Davis - davisan02,11.252153985117788,1629
67181,4,44.0,1,2.0,2.0,118,114,4,0.0,0.0,32.86402328983208,114.17421711429408,120.39069942831006,A. Davis - davisan02,11.89852599204163,1629
89452,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,16.88731655167449,125.2221330709181,121.26544972989645,A. Davis - davisan02,4.718893921209341,1630
372,1,6.0,1,2.0,2.0,31,29,2,72.0,2592.0,16.88731655167449,125.2221330709181,121.26544972989645,A. Davis - davisan02,4.681865416656727,1630
22642,2,14.0,1,2.0,2.0,66,61,5,120.0,2880.0,16.88731655167449,125.2221330709181,121.26544972989645,A. Davis - davisan02,5.55530320018931,1630
44912,3,14.0,1,2.0,2.0,101,87,14,168.0,2016.0,16.88731655167449,125.2221330709181,121.26544972989645,A. Davis - davisan02,3.0951406889472257,1630
67182,4,14.0,1,2.0,2.0,131,122,9,0.0,0.0,16.88731655167449,125.2221330709181,121.26544972989645,A. Davis - davisan02,0.023089101752812317,1630
89453,0,0.0,1,3.0,3.0,0,0,0,0.0,0.0,18.33097482751174,117.01214000556912,116.39817459483952,A. Davis - davisan02,4.217711904772636,1632
373,1,1.0,1,3.0,3.0,17,39,-22,792.0,28512.0,18.33097482751174,117.01214000556912,116.39817459483952,A. Davis - davisan02,2.616277969585425,1632
22643,2,1.0,1,3.0,3.0,46,63,-17,408.0,9792.0,18.33097482751174,117.01214000556912,116.39817459483952,A. Davis - davisan02,0.1385927954156915,1632
44913,3,3.0,1,3.0,3.0,61,92,-31,372.0,4464.0,18.33097482751174,117.01214000556912,116.39817459483952,A. Davis - davisan02,-1.1919906095269512,1632
67183,4,3.0,1,3.0,3.0,88,118,-30,0.0,0.0,18.33097482751174,117.01214000556912,116.39817459483952,A. Davis - davisan02,-4.73292265190127,1632
89454,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,16.838807356299775,117.1587045610726,119.34019987995336,A. Davis - davisan02,4.301053682148543,1635
374,1,6.0,1,2.0,2.0,24,31,-7,252.0,9072.0,16.838807356299775,117.1587045610726,119.34019987995336,A. Davis - davisan02,4.446975150907469,1635
22644,2,11.0,1,2.0,2.0,52,65,-13,312.0,7488.0,16.838807356299775,117.1587045610726,119.34019987995336,A. Davis - davisan02,4.295000295884718,1635
44914,3,18.0,1,2.0,2.0,83,93,-10,120.0,1440.0,16.838807356299775,117.1587045610726,119.34019987995336,A. Davis - davisan02,4.457729831304175,1635
67184,4,18.0,1,2.0,2.0,110,111,-1,0.0,0.0,16.838807356299775,117.1587045610726,119.34019987995336,A. Davis - davisan02,1.557579695684555,1635
89455,0,0.0,1,1.0,1.0,0,0,0,0.0,0.0,16.832358180889972,123.03801353630212,128.1353349636156,A. Davis - davisan02,4.576446370984305,1637
375,1,6.0,1,1.0,1.0,31,34,-3,108.0,3888.0,16.832358180889972,123.03801353630212,128.1353349636156,A. Davis - davisan02,4.555770085264215,1637
22645,2,12.0,1,1.0,1.0,60,63,-3,72.0,1728.0,16.832358180889972,123.03801353630212,128.1353349636156,A. Davis - davisan02,4.5418180194204165,1637
44915,3,15.0,1,1.0,1.0,85,89,-4,48.0,576.0,16.832358180889972,123.03801353630212,128.1353349636156,A. Davis - davisan02,3.249213796120552,1637
67185,4,15.0,1,1.0,1.0,136,138,-2,0.0,0.0,16.832358180889972,123.03801353630212,128.1353349636156,A. Davis - davisan02,0.2377736644820245,1637
89456,0,0.0,1,3.0,3.0,0,0,0,0.0,0.0,24.933063390434263,118.30059193905018,119.03542352295722,A. Davis - davisan02,4.031325369443634,1638
376,1,10.0,1,3.0,3.0,33,26,7,252.0,9072.0,24.933063390434263,118.30059193905018,119.03542352295722,A. Davis - davisan02,5.802684299933557,1638
22646,2,18.0,1,3.0,3.0,61,53,8,192.0,4608.0,24.933063390434263,118.30059193905018,119.03542352295722,A. Davis - davisan02,6.758294409827417,1638
44916,3,22.0,1,3.0,3.0,91,76,15,180.0,2160.0,24.933063390434263,118.30059193905018,119.03542352295722,A. Davis - davisan02,5.988315860537992,1638
67186,4,26.0,1,3.0,3.0,119,95,24,0.0,0.0,24.933063390434263,118.30059193905018,119.03542352295722,A. Davis - davisan02,4.641638659884416,1638
89457,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,27.489137772497926,113.88387745276212,127.89399773352258,A. Davis - davisan02,3.652639918809473,1647
377,1,11.0,1,2.0,2.0,40,32,8,288.0,10368.0,27.489137772497926,113.88387745276212,127.89399773352258,A. Davis - davisan02,5.793452877237877,1647
22647,2,18.0,1,2.0,2.0,72,63,9,216.0,5184.0,27.489137772497926,113.88387745276212,127.89399773352258,A. Davis - davisan02,6.288198546733502,1647
44917,3,25.0,1,2.0,2.0,110,90,20,240.0,2880.0,27.489137772497926,113.88387745276212,127.89399773352258,A. Davis - davisan02,6.827949940306708,1647
67187,4,25.0,1,2.0,2.0,149,123,26,0.0,0.0,27.489137772497926,113.88387745276212,127.89399773352258,A. Davis - davisan02,3.481769149733838,1647
89458,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,32.719580364172415,122.51076703751517,128.82531068882258,A. Davis - davisan02,3.937595682144695,1650
378,1,4.0,1,2.0,2.0,30,39,-9,324.0,11664.0,32.719580364172415,122.51076703751517,128.82531068882258,A. Davis - davisan02,3.196702715291264,1650
22648,2,18.0,1,2.0,2.0,68,65,3,72.0,1728.0,32.719580364172415,122.51076703751517,128.82531068882258,A. Davis - davisan02,6.388827777936751,1650
44918,3,23.0,1,2.0,2.0,108,97,11,132.0,1584.0,32.719580364172415,122.51076703751517,128.82531068882258,A. Davis - davisan02,5.997665947165641,1650
67188,4,29.0,1,2.0,2.0,140,124,16,0.0,0.0,32.719580364172415,122.51076703751517,128.82531068882258,A. Davis - davisan02,5.5772256156957,1650
89459,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,16.68420886050366,120.5045680310368,117.56013325330188,A. Davis - davisan02,4.512389301242219,1656
379,1,7.0,1,2.0,2.0,23,25,-2,72.0,2592.0,16.68420886050366,120.5045680310368,117.56013325330188,A. Davis - davisan02,4.9942161209807665,1656
22649,2,11.0,1,2.0,2.0,47,58,-11,264.0,6336.0,16.68420886050366,120.5045680310368,117.56013325330188,A. Davis - davisan02,4.4928443809884095,1656
44919,3,16.0,1,2.0,2.0,76,85,-9,108.0,1296.0,16.68420886050366,120.5045680310368,117.56013325330188,A. Davis - davisan02,3.8650479535507505,1656
67189,4,16.0,1,2.0,2.0,104,114,-10,0.0,0.0,16.68420886050366,120.5045680310368,117.56013325330188,A. Davis - davisan02,0.971618520654037,1656
89460,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,27.870534392922945,121.83641165003915,126.47791586006272,A. Davis - davisan02,4.094541349878807,1659
380,1,4.0,1,2.0,2.0,31,22,9,324.0,11664.0,27.870534392922945,121.83641165003915,126.47791586006272,A. Davis - davisan02,3.362590671484794,1659
22650,2,9.0,1,2.0,2.0,67,47,20,480.0,11520.0,27.870534392922945,121.83641165003915,126.47791586006272,A. Davis - davisan02,3.3535617411826575,1659
44920,3,25.0,1,2.0,2.0,98,81,17,204.0,2448.0,27.870534392922945,121.83641165003915,126.47791586006272,A. Davis - davisan02,7.317999173333583,1659
67190,4,28.0,1,2.0,2.0,125,103,22,0.0,0.0,27.870534392922945,121.83641165003915,126.47791586006272,A. Davis - davisan02,5.489463871894396,1659
89461,0,0.0,0,2.0,2.0,0,0,0,0.0,0.0,28.208702384076627,115.18225270142514,117.08745365568386,A. Davis - davisan02,3.79877279420427,1714
381,1,9.0,0,2.0,2.0,34,28,6,216.0,7776.0,28.208702384076627,115.18225270142514,117.08745365568386,A. Davis - davisan02,5.106124276511778,1714
22651,2,24.0,0,2.0,2.0,60,59,1,24.0,576.0,28.208702384076627,115.18225270142514,117.08745365568386,A. Davis - davisan02,8.840850608425525,1714
44921,3,31.0,0,2.0,2.0,90,87,3,36.0,432.0,28.208702384076627,115.18225270142514,117.08745365568386,A. Davis - davisan02,9.253093217600545,1714
67191,4,33.0,0,2.0,2.0,109,114,-5,0.0,0.0,28.208702384076627,115.18225270142514,117.08745365568386,A. Davis - davisan02,7.4962377735033465,1714
89462,0,0.0,0,2.0,2.0,0,0,0,0.0,0.0,20.59939262847707,120.38497275339536,121.00523415263676,A. Davis - davisan02,4.294970843206549,1795
382,1,7.0,0,2.0,2.0,28,36,-8,288.0,10368.0,20.59939262847707,120.38497275339536,121.00523415263676,A. Davis - davisan02,4.843497042940998,1795
22652,2,11.0,0,2.0,2.0,63,60,3,72.0,1728.0,20.59939262847707,120.38497275339536,121.00523415263676,A. Davis - davisan02,3.8028898845583923,1795
44922,3,17.0,0,2.0,2.0,86,100,-14,168.0,2016.0,20.59939262847707,120.38497275339536,121.00523415263676,A. Davis - davisan02,4.10295634960802,1795
67192,4,20.0,0,2.0,2.0,116,120,-4,0.0,0.0,20.59939262847707,120.38497275339536,121.00523415263676,A. Davis - davisan02,2.334952673540151,1795
89463,0,0.0,0,2.0,2.0,0,0,0,0.0,0.0,25.813053576114942,118.8290438984276,118.63118048594689,A. Davis - davisan02,4.061599585350552,1974
383,1,2.0,0,2.0,2.0,23,36,-13,468.0,16848.0,25.813053576114942,118.8290438984276,118.63118048594689,A. Davis - davisan02,2.629473246663947,1974
22653,2,6.0,0,2.0,2.0,57,65,-8,192.0,4608.0,25.813053576114942,118.8290438984276,118.63118048594689,A. Davis - davisan02,1.670403941547677,1974
44923,3,8.0,0,2.0,2.0,87,96,-9,108.0,1296.0,25.813053576114942,118.8290438984276,118.63118048594689,A. Davis - davisan02,-0.14707722042509438,1974
67193,4,12.0,0,2.0,2.0,120,121,-1,0.0,0.0,25.813053576114942,118.8290438984276,118.63118048594689,A. Davis - davisan02,-1.3735595553549291,1974
